dataset,storage_split,original_split,original_index,label_id,label,path,sha256,width,height,group_id,fold,split
AQUA20,train,train,1,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000001_034cb7b3ecf6.jpg,034cb7b3ecf6224ae3c05c2cabfce0ad7e3358c36a2a0e93c7c7974c5ac4c32f,256,256,034cb7b3ecf6224ae3c05c2cabfce0ad7e3358c36a2a0e93c7c7974c5ac4c32f,3,train
AQUA20,train,train,33,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000033_b2abad8319db.jpg,b2abad8319db2a5c9975340f4c62d7809c39e2b324ed673d83217aee50dfbdae,256,256,b2abad8319db2a5c9975340f4c62d7809c39e2b324ed673d83217aee50dfbdae,2,train
AQUA20,train,train,170,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000170_c231f3433b2f.jpg,c231f3433b2fd56167ac964fde709ee80a8f01c6c36e5ce76a02d32f8370b7c6,256,256,c231f3433b2fd56167ac964fde709ee80a8f01c6c36e5ce76a02d32f8370b7c6,3,train
AQUA20,train,train,179,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000179_63c62ecc2689.jpg,63c62ecc26895817f4d3e09af27c1dc515a957ff2e0ddf3949800743a280aa97,256,256,63c62ecc26895817f4d3e09af27c1dc515a957ff2e0ddf3949800743a280aa97,4,train
AQUA20,train,train,313,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000313_56473cf13a69.jpg,56473cf13a699096940d3195276f3b3dd4851ae2eedc87d8fd273bdcb0a1c237,256,256,56473cf13a699096940d3195276f3b3dd4851ae2eedc87d8fd273bdcb0a1c237,5,train
AQUA20,train,train,337,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000337_8d43316e42cc.jpg,8d43316e42cc5de6c89a3cb6bcdb69684dfd00f6f2cef156ddbe6089c35e6412,256,256,8d43316e42cc5de6c89a3cb6bcdb69684dfd00f6f2cef156ddbe6089c35e6412,6,train
AQUA20,train,train,356,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000356_9f678e7b460b.jpg,9f678e7b460bf65bb806a715bdce20598a7cfef2d4005326f4a42893fc3646c0,256,256,9f678e7b460bf65bb806a715bdce20598a7cfef2d4005326f4a42893fc3646c0,5,train
AQUA20,train,train,367,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000367_1c3deb4316aa.jpg,1c3deb4316aa11b9b151371c75433cd2aada8a46c95bdf550def81b7170c4bce,256,256,1c3deb4316aa11b9b151371c75433cd2aada8a46c95bdf550def81b7170c4bce,2,train
AQUA20,train,train,553,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000553_a567ec94ca51.jpg,a567ec94ca51d90a9861cb71cfdde5946007a40e1e822d96d97fae6793c613c4,256,256,a567ec94ca51d90a9861cb71cfdde5946007a40e1e822d96d97fae6793c613c4,5,train
AQUA20,train,train,647,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000647_2e419e4dfebc.jpg,2e419e4dfebc35676a42820be222939400f64a578663f7f97aa2dae080ed3ba2,256,256,2e419e4dfebc35676a42820be222939400f64a578663f7f97aa2dae080ed3ba2,5,train
AQUA20,train,train,650,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000650_152ba6b329a0.jpg,152ba6b329a0c7f9b898a85447f223c49687cb6b5ac8921dab0642468f5e226a,256,256,152ba6b329a0c7f9b898a85447f223c49687cb6b5ac8921dab0642468f5e226a,3,train
AQUA20,train,train,683,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000683_1e7ba2f5bd82.jpg,1e7ba2f5bd82e90934c14e778e497d5dde3622580cfb0679b4a4ed920934b686,256,256,1e7ba2f5bd82e90934c14e778e497d5dde3622580cfb0679b4a4ed920934b686,2,train
AQUA20,train,train,700,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000700_9d8136c64464.jpg,9d8136c644640c1ddb053307b11a18594a5f2a8ae8673359a79265cccf904b6d,256,256,9d8136c644640c1ddb053307b11a18594a5f2a8ae8673359a79265cccf904b6d,6,train
AQUA20,train,train,722,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000722_1f7b3f5937e1.jpg,1f7b3f5937e18de6a09e87e754f85265f0b4e27d72375109c2ab3f35f7997d19,256,256,1f7b3f5937e18de6a09e87e754f85265f0b4e27d72375109c2ab3f35f7997d19,3,train
AQUA20,train,train,729,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000729_3ba9a377d2a1.jpg,3ba9a377d2a11651955027389789d228de0d933253dd6000ca8a06a54cdbbf54,256,256,3ba9a377d2a11651955027389789d228de0d933253dd6000ca8a06a54cdbbf54,2,train
AQUA20,train,train,736,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000736_55381e641469.jpg,55381e641469121b577f60df21e6a4f53965fd524b9d410654896f5b280c31d5,256,256,55381e641469121b577f60df21e6a4f53965fd524b9d410654896f5b280c31d5,6,train
AQUA20,train,train,751,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000751_c7f64da1f8d1.jpg,c7f64da1f8d1fbc0e72e08098fd22541e8748ecd0d5584fcffbdd10adf5a356b,256,256,c7f64da1f8d1fbc0e72e08098fd22541e8748ecd0d5584fcffbdd10adf5a356b,4,train
AQUA20,train,train,787,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000787_3c6afa313fd7.jpg,3c6afa313fd7b654ab094a7aafbe13fafce554db5a6ef1d557828f0f9ed0b53b,256,256,3c6afa313fd7b654ab094a7aafbe13fafce554db5a6ef1d557828f0f9ed0b53b,4,train
AQUA20,train,train,800,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000800_07c7b69a2d2d.jpg,07c7b69a2d2d308ce85cf5096527323949d1b7695fd5bffe128c07936ea815e6,256,256,07c7b69a2d2d308ce85cf5096527323949d1b7695fd5bffe128c07936ea815e6,4,train
AQUA20,train,train,861,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000861_e51d8fdb3a33.jpg,e51d8fdb3a33339f1fc4e60407785fdcd7fba0a70e7cf3b11a2c142007044140,256,256,e51d8fdb3a33339f1fc4e60407785fdcd7fba0a70e7cf3b11a2c142007044140,2,train
AQUA20,train,train,882,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000882_37dc0036785a.jpg,37dc0036785aabd245701713ba59494bb0028dd2a22e5fb99ed0ba5c2734f525,256,256,37dc0036785aabd245701713ba59494bb0028dd2a22e5fb99ed0ba5c2734f525,3,train
AQUA20,train,train,892,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000892_90ea9aaa5b70.jpg,90ea9aaa5b70bfdcb844a28942a9aa361ef66e51ef440e4e22ec266eb2e49176,256,256,90ea9aaa5b70bfdcb844a28942a9aa361ef66e51ef440e4e22ec266eb2e49176,5,train
AQUA20,train,train,906,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000906_9f3e20b18c0a.jpg,9f3e20b18c0ac0fb47cc5f007d366c5e362b468ef4ab62f79a33d45ee2ca6eb6,320,240,9f3e20b18c0ac0fb47cc5f007d366c5e362b468ef4ab62f79a33d45ee2ca6eb6,3,train
AQUA20,train,train,935,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000935_01f83ed50583.jpg,01f83ed505835272c4d5218b1df3953f2bef2e410a304bd5dc7c28a13f23a36b,320,240,01f83ed505835272c4d5218b1df3953f2bef2e410a304bd5dc7c28a13f23a36b,5,train
AQUA20,train,train,957,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000957_b8735f41c6c6.jpg,b8735f41c6c626bb5df2d361798f3d277d7d73fb071433f0a3b0853ea95800b0,320,240,b8735f41c6c626bb5df2d361798f3d277d7d73fb071433f0a3b0853ea95800b0,2,train
AQUA20,train,train,985,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000985_6c0ca8830b7c.jpg,6c0ca8830b7c83b4ae55a08b8422b55c1e5ccac30110800eeef0c3cde2be0205,256,256,6c0ca8830b7c83b4ae55a08b8422b55c1e5ccac30110800eeef0c3cde2be0205,5,train
AQUA20,train,train,986,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000986_e218fd24be57.jpg,e218fd24be57cabe631b76e39c1812674b4deabe7545e2cf075b3cf5592ad5ec,320,240,e218fd24be57cabe631b76e39c1812674b4deabe7545e2cf075b3cf5592ad5ec,3,train
AQUA20,train,train,1002,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001002_3ba4e810256b.jpg,3ba4e810256b428869130f78c3df5a3208049ca2ef9c3dac5b7304db04c8d109,320,240,3ba4e810256b428869130f78c3df5a3208049ca2ef9c3dac5b7304db04c8d109,5,train
AQUA20,train,train,1026,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001026_697e71801a70.jpg,697e71801a706e91977d48cedc49386547ad8d665f7900abb1e7f882a22c25d2,320,240,697e71801a706e91977d48cedc49386547ad8d665f7900abb1e7f882a22c25d2,3,train
AQUA20,train,train,1101,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001101_03b348b801c9.jpg,03b348b801c9c4f0b5a1e8fc441c6f250208e3424fd7f95880696833d986d1a6,320,240,03b348b801c9c4f0b5a1e8fc441c6f250208e3424fd7f95880696833d986d1a6,4,train
AQUA20,train,train,1137,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001137_ca67385c5ef0.jpg,ca67385c5ef05813414735353a8766464c67acce4ab86955a94264c90f544fdc,320,240,ca67385c5ef05813414735353a8766464c67acce4ab86955a94264c90f544fdc,3,train
AQUA20,train,train,1142,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001142_57b5ef3ce452.jpg,57b5ef3ce4521354fc636f0c074e9c6450c0f9923d0ba6b27fd9bca373dea669,320,240,57b5ef3ce4521354fc636f0c074e9c6450c0f9923d0ba6b27fd9bca373dea669,6,train
AQUA20,train,train,1196,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001196_140bda607dbe.jpg,140bda607dbe486a800877c92a4ff54752b23f2b4fe16496e7d4d5f29b582123,256,256,140bda607dbe486a800877c92a4ff54752b23f2b4fe16496e7d4d5f29b582123,3,train
AQUA20,train,train,1237,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001237_dbb21a54124c.jpg,dbb21a54124cba71653442f0cd3f89c308fbb9493be3a0707ab810e6dcafc328,320,240,dbb21a54124cba71653442f0cd3f89c308fbb9493be3a0707ab810e6dcafc328,6,train
