dataset,storage_split,original_split,original_index,label_id,label,path,sha256,width,height,group_id,fold,split
AQUA20,train,train,1,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000001_034cb7b3ecf6.jpg,034cb7b3ecf6224ae3c05c2cabfce0ad7e3358c36a2a0e93c7c7974c5ac4c32f,256,256,034cb7b3ecf6224ae3c05c2cabfce0ad7e3358c36a2a0e93c7c7974c5ac4c32f,3,train
AQUA20,train,train,33,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000033_b2abad8319db.jpg,b2abad8319db2a5c9975340f4c62d7809c39e2b324ed673d83217aee50dfbdae,256,256,b2abad8319db2a5c9975340f4c62d7809c39e2b324ed673d83217aee50dfbdae,2,train
AQUA20,train,train,36,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000036_27f8f3d0e3a3.jpg,27f8f3d0e3a31341e461a09d977cce330612ac70b5fada908388a91ceba29e55,256,256,27f8f3d0e3a31341e461a09d977cce330612ac70b5fada908388a91ceba29e55,4,train
AQUA20,train,train,55,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000055_209dfb8e0208.jpg,209dfb8e0208ae246b5083d82b212f51ed6ec35cfd316aeeee1afb8be0103b15,256,256,209dfb8e0208ae246b5083d82b212f51ed6ec35cfd316aeeee1afb8be0103b15,6,train
AQUA20,train,train,71,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000071_b7b7ef60dd0c.jpg,b7b7ef60dd0caa3535b885d138267836775895f97577bc0d8edcf8a5558c01e2,256,256,b7b7ef60dd0caa3535b885d138267836775895f97577bc0d8edcf8a5558c01e2,2,train
AQUA20,train,train,102,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000102_54ea99f3af5c.jpg,54ea99f3af5c8c442813511fdf8cabb35255a86b00a30e6c5a9b7c65d42a40ea,256,256,54ea99f3af5c8c442813511fdf8cabb35255a86b00a30e6c5a9b7c65d42a40ea,6,train
AQUA20,train,train,115,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000115_e450b44f2093.jpg,e450b44f2093dd8f404081d427aa89b339e42790a3c03dd4088d11b6410982f8,256,256,e450b44f2093dd8f404081d427aa89b339e42790a3c03dd4088d11b6410982f8,6,train
AQUA20,train,train,170,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000170_c231f3433b2f.jpg,c231f3433b2fd56167ac964fde709ee80a8f01c6c36e5ce76a02d32f8370b7c6,256,256,c231f3433b2fd56167ac964fde709ee80a8f01c6c36e5ce76a02d32f8370b7c6,3,train
AQUA20,train,train,179,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000179_63c62ecc2689.jpg,63c62ecc26895817f4d3e09af27c1dc515a957ff2e0ddf3949800743a280aa97,256,256,63c62ecc26895817f4d3e09af27c1dc515a957ff2e0ddf3949800743a280aa97,4,train
AQUA20,train,train,195,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000195_9b5d738d209c.jpg,9b5d738d209cbd6bb96f0780b2610ec70d44af61c2d2e3031ba5aef04764f412,256,256,9b5d738d209cbd6bb96f0780b2610ec70d44af61c2d2e3031ba5aef04764f412,2,train
AQUA20,train,train,218,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000218_b2d78adda8f1.jpg,b2d78adda8f164bd6138498cb3315dbbf7de677c2602ffdf35469901b4db624b,256,256,b2d78adda8f164bd6138498cb3315dbbf7de677c2602ffdf35469901b4db624b,4,train
AQUA20,train,train,237,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000237_cb61595ccde8.jpg,cb61595ccde8f5c011e3bac798b7066a664955df2b961e0b4e0ab024493f395b,256,256,cb61595ccde8f5c011e3bac798b7066a664955df2b961e0b4e0ab024493f395b,4,train
AQUA20,train,train,254,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000254_917d72679a8a.jpg,917d72679a8a90ec09fcd4908f0f213ad54a2a5c9afb7e8ff32cc49815559310,256,256,917d72679a8a90ec09fcd4908f0f213ad54a2a5c9afb7e8ff32cc49815559310,3,train
AQUA20,train,train,283,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000283_de2096376d95.jpg,de2096376d9576c1d7e10635ded4de75ee12c6d4c34423e9d998a879d1f38aaf,256,256,de2096376d9576c1d7e10635ded4de75ee12c6d4c34423e9d998a879d1f38aaf,6,train
AQUA20,train,train,285,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000285_70af36ba2696.jpg,70af36ba26969a5f30f410546c54046b60cba5624e56c94ec7f50ee83f616568,256,256,70af36ba26969a5f30f410546c54046b60cba5624e56c94ec7f50ee83f616568,3,train
AQUA20,train,train,287,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000287_01826fd0d800.jpg,01826fd0d80018eb2e744896855f94bca72518dda4a3624ac7a309c268a8411a,256,256,01826fd0d80018eb2e744896855f94bca72518dda4a3624ac7a309c268a8411a,5,train
AQUA20,train,train,313,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000313_56473cf13a69.jpg,56473cf13a699096940d3195276f3b3dd4851ae2eedc87d8fd273bdcb0a1c237,256,256,56473cf13a699096940d3195276f3b3dd4851ae2eedc87d8fd273bdcb0a1c237,5,train
AQUA20,train,train,317,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000317_dd1c4109e614.jpg,dd1c4109e614a679ba2ae19d6618c83d9b427f2e23f713b286315b531874fe0a,256,256,dd1c4109e614a679ba2ae19d6618c83d9b427f2e23f713b286315b531874fe0a,6,train
AQUA20,train,train,337,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000337_8d43316e42cc.jpg,8d43316e42cc5de6c89a3cb6bcdb69684dfd00f6f2cef156ddbe6089c35e6412,256,256,8d43316e42cc5de6c89a3cb6bcdb69684dfd00f6f2cef156ddbe6089c35e6412,6,train
AQUA20,train,train,347,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000347_d7f3ddd3589e.jpg,d7f3ddd3589ef19dc209ba8ca2c4f92f8cb036928a5c5c0e8e258685143b07a5,256,256,d7f3ddd3589ef19dc209ba8ca2c4f92f8cb036928a5c5c0e8e258685143b07a5,5,train
AQUA20,train,train,356,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000356_9f678e7b460b.jpg,9f678e7b460bf65bb806a715bdce20598a7cfef2d4005326f4a42893fc3646c0,256,256,9f678e7b460bf65bb806a715bdce20598a7cfef2d4005326f4a42893fc3646c0,5,train
AQUA20,train,train,367,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000367_1c3deb4316aa.jpg,1c3deb4316aa11b9b151371c75433cd2aada8a46c95bdf550def81b7170c4bce,256,256,1c3deb4316aa11b9b151371c75433cd2aada8a46c95bdf550def81b7170c4bce,2,train
AQUA20,train,train,379,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000379_eafc7ca359b5.jpg,eafc7ca359b534ad2711a27220b2660293db15b018e25a5984e79a20da799646,256,256,eafc7ca359b534ad2711a27220b2660293db15b018e25a5984e79a20da799646,2,train
AQUA20,train,train,396,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000396_4dd273f819ee.jpg,4dd273f819ee08e072fd7ba39f25be4dad0b2b274268504835cf37b1ccf1bddc,256,256,4dd273f819ee08e072fd7ba39f25be4dad0b2b274268504835cf37b1ccf1bddc,3,train
AQUA20,train,train,526,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000526_f5527bdf3ede.jpg,f5527bdf3ede1f7351ec7401b5296ee69f5f772ff94d9992505ae4397f99b20e,256,256,f5527bdf3ede1f7351ec7401b5296ee69f5f772ff94d9992505ae4397f99b20e,3,train
AQUA20,train,train,553,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000553_a567ec94ca51.jpg,a567ec94ca51d90a9861cb71cfdde5946007a40e1e822d96d97fae6793c613c4,256,256,a567ec94ca51d90a9861cb71cfdde5946007a40e1e822d96d97fae6793c613c4,5,train
AQUA20,train,train,647,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000647_2e419e4dfebc.jpg,2e419e4dfebc35676a42820be222939400f64a578663f7f97aa2dae080ed3ba2,256,256,2e419e4dfebc35676a42820be222939400f64a578663f7f97aa2dae080ed3ba2,5,train
AQUA20,train,train,650,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000650_152ba6b329a0.jpg,152ba6b329a0c7f9b898a85447f223c49687cb6b5ac8921dab0642468f5e226a,256,256,152ba6b329a0c7f9b898a85447f223c49687cb6b5ac8921dab0642468f5e226a,3,train
AQUA20,train,train,653,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000653_8647cf4802ac.jpg,8647cf4802ac75db5fda371b72d05c6725f3b963a1aba6542c4a74cb6f472a3c,256,256,8647cf4802ac75db5fda371b72d05c6725f3b963a1aba6542c4a74cb6f472a3c,2,train
AQUA20,train,train,655,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000655_f94eeeca5a4f.jpg,f94eeeca5a4fe860b6817ce24cca106f58416423dcf9c1254b0eb441f83bc3cd,256,256,f94eeeca5a4fe860b6817ce24cca106f58416423dcf9c1254b0eb441f83bc3cd,2,train
AQUA20,train,train,679,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000679_4160ad2f0b9c.jpg,4160ad2f0b9ceb1f5f5aa228c19c5e964a2bf76741bf08cad89ac3c193b74fff,256,256,4160ad2f0b9ceb1f5f5aa228c19c5e964a2bf76741bf08cad89ac3c193b74fff,3,train
AQUA20,train,train,683,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000683_1e7ba2f5bd82.jpg,1e7ba2f5bd82e90934c14e778e497d5dde3622580cfb0679b4a4ed920934b686,256,256,1e7ba2f5bd82e90934c14e778e497d5dde3622580cfb0679b4a4ed920934b686,2,train
AQUA20,train,train,694,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000694_6a23aa977a95.jpg,6a23aa977a95df02fdaba3dfc5204ea855294ef0292de0cf706f29b70662739b,256,256,6a23aa977a95df02fdaba3dfc5204ea855294ef0292de0cf706f29b70662739b,3,train
AQUA20,train,train,699,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000699_b6493e0ff2f1.jpg,b6493e0ff2f1b68034162bfc798ba42411d7e537328f52f0822164ed51dbcf5b,256,256,b6493e0ff2f1b68034162bfc798ba42411d7e537328f52f0822164ed51dbcf5b,5,train
