dataset,storage_split,original_split,original_index,label_id,label,path,sha256,width,height,group_id,fold,split
AQUA20,train,train,19,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000019_2c4442cade22.jpg,2c4442cade2231a152907183b586c8171b61602bc090d7687a786b53ef5c9793,256,256,2c4442cade2231a152907183b586c8171b61602bc090d7687a786b53ef5c9793,4,train
AQUA20,train,train,28,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000028_45f7e0d7b753.jpg,45f7e0d7b7538c636ea46c366c5b55e4cf71bdb8b6e644b176b16f988faf9c41,256,256,45f7e0d7b7538c636ea46c366c5b55e4cf71bdb8b6e644b176b16f988faf9c41,6,train
AQUA20,train,train,40,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000040_e3eaaa412134.jpg,e3eaaa412134a65fb2d72d16c7d68ab2a79e188166833d2cced071aa013ee71e,256,256,e3eaaa412134a65fb2d72d16c7d68ab2a79e188166833d2cced071aa013ee71e,5,train
AQUA20,train,train,48,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000048_18897478ac6b.jpg,18897478ac6bfc14188c2ebdb0ab4237b6c78ba3055f52e7ad18779f889b6374,256,256,18897478ac6bfc14188c2ebdb0ab4237b6c78ba3055f52e7ad18779f889b6374,6,train
AQUA20,train,train,76,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000076_c7c92f89c8f3.jpg,c7c92f89c8f3f912ba7b2c072b54e81e25093b1ca5cc6deb8d96530db8901cfd,256,256,c7c92f89c8f3f912ba7b2c072b54e81e25093b1ca5cc6deb8d96530db8901cfd,6,train
AQUA20,train,train,93,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000093_8c805d4097ac.jpg,8c805d4097acab304a698fe1f9bb1b2d3cf46c2641c0662c711a72245ddae45b,256,256,8c805d4097acab304a698fe1f9bb1b2d3cf46c2641c0662c711a72245ddae45b,4,train
AQUA20,train,train,102,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000102_54ea99f3af5c.jpg,54ea99f3af5c8c442813511fdf8cabb35255a86b00a30e6c5a9b7c65d42a40ea,256,256,54ea99f3af5c8c442813511fdf8cabb35255a86b00a30e6c5a9b7c65d42a40ea,6,train
AQUA20,train,train,109,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000109_8db7531698ce.jpg,8db7531698ce37998b44b89c25b0c83ea7767b926b8c06a7a6d9c2bed0c014a7,256,256,8db7531698ce37998b44b89c25b0c83ea7767b926b8c06a7a6d9c2bed0c014a7,5,train
AQUA20,train,train,128,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000128_3edb91466a56.jpg,3edb91466a56a34b0f9e9bae6de9c3ef8d914186114348bacd5468062690b62e,256,256,3edb91466a56a34b0f9e9bae6de9c3ef8d914186114348bacd5468062690b62e,2,train
AQUA20,train,train,134,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000134_90612e4d52f7.jpg,90612e4d52f769209aa3a0bc2784e2852e1d60606cbabc43c0e8edd0b629cd98,256,256,90612e4d52f769209aa3a0bc2784e2852e1d60606cbabc43c0e8edd0b629cd98,3,train
AQUA20,train,train,156,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000156_0f5a9ec5509b.jpg,0f5a9ec5509bc10497ef3eaa35a5770c0f9b6a2470f753c5761f5644a1b56c34,256,256,0f5a9ec5509bc10497ef3eaa35a5770c0f9b6a2470f753c5761f5644a1b56c34,5,train
AQUA20,train,train,170,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000170_c231f3433b2f.jpg,c231f3433b2fd56167ac964fde709ee80a8f01c6c36e5ce76a02d32f8370b7c6,256,256,c231f3433b2fd56167ac964fde709ee80a8f01c6c36e5ce76a02d32f8370b7c6,3,train
AQUA20,train,train,176,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000176_96d7434219aa.jpg,96d7434219aa7a70562184ab5acfd2479431114eb45aa4dce6bb4e75d08318f8,256,256,96d7434219aa7a70562184ab5acfd2479431114eb45aa4dce6bb4e75d08318f8,4,train
AQUA20,train,train,180,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000180_8c52713c3b50.jpg,8c52713c3b5062f971b09c6e05154ae824a0c17603e1deb86b3ec7582e4e33ac,256,256,8c52713c3b5062f971b09c6e05154ae824a0c17603e1deb86b3ec7582e4e33ac,2,train
AQUA20,train,train,189,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000189_9fa3612556d5.jpg,9fa3612556d539bc2ad9bed8754dba605b8237b202bb5b0d81781a27c2f24d36,256,256,9fa3612556d539bc2ad9bed8754dba605b8237b202bb5b0d81781a27c2f24d36,3,train
AQUA20,train,train,191,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000191_0d8f39f646c6.jpg,0d8f39f646c60864df9e16e912845431fb7d8f1c1a5af25e045cf6f3971fe330,256,256,0d8f39f646c60864df9e16e912845431fb7d8f1c1a5af25e045cf6f3971fe330,6,train
AQUA20,train,train,198,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000198_850f926585d1.jpg,850f926585d1f053924828a236a77f55617ad680e561cd2a23432ae8e834a329,256,256,850f926585d1f053924828a236a77f55617ad680e561cd2a23432ae8e834a329,5,train
