dataset,storage_split,original_split,original_index,label_id,label,path,sha256,width,height,group_id,fold,split
AQUA20,train,train,102,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000102_54ea99f3af5c.jpg,54ea99f3af5c8c442813511fdf8cabb35255a86b00a30e6c5a9b7c65d42a40ea,256,256,54ea99f3af5c8c442813511fdf8cabb35255a86b00a30e6c5a9b7c65d42a40ea,6,train
AQUA20,train,train,351,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000351_223d2696731c.jpg,223d2696731c81dfc2d19f5ed5a8fe973f71b63c949d3ec09b8a2c524b7fdaf5,256,256,223d2696731c81dfc2d19f5ed5a8fe973f71b63c949d3ec09b8a2c524b7fdaf5,3,train
AQUA20,train,train,700,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000700_9d8136c64464.jpg,9d8136c644640c1ddb053307b11a18594a5f2a8ae8673359a79265cccf904b6d,256,256,9d8136c644640c1ddb053307b11a18594a5f2a8ae8673359a79265cccf904b6d,6,train
AQUA20,train,train,913,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000913_1e2f020196c3.jpg,1e2f020196c3b4dbf7e5f68109a91497c389eecbe4bcac270d9c0226e7747001,320,240,1e2f020196c3b4dbf7e5f68109a91497c389eecbe4bcac270d9c0226e7747001,4,train
AQUA20,train,train,1113,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001113_bd2e97ba87d2.jpg,bd2e97ba87d240e83c4b5606a5d06f62fc9e30ff839eb1db811a463ee02bb818,320,240,bd2e97ba87d240e83c4b5606a5d06f62fc9e30ff839eb1db811a463ee02bb818,6,train
AQUA20,train,train,1221,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001221_1a09fde7565e.jpg,1a09fde7565e9cfc102cf27449871c726d61c77744ffbdeddbe2e7986ba88b65,320,240,1a09fde7565e9cfc102cf27449871c726d61c77744ffbdeddbe2e7986ba88b65,6,train
AQUA20,train,train,1227,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001227_473e2b2b2708.jpg,473e2b2b270820d1a3e5066e3bffa0b7aaad54eb6b75541c6d4c5d6c4ee6ec8a,320,240,473e2b2b270820d1a3e5066e3bffa0b7aaad54eb6b75541c6d4c5d6c4ee6ec8a,4,train
AQUA20,train,train,1261,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001261_20ee9f12cf9c.jpg,20ee9f12cf9cd4007380f81d7b4cdbf1fe9371a9f05ad559e536ec6e6dd4a501,320,240,20ee9f12cf9cd4007380f81d7b4cdbf1fe9371a9f05ad559e536ec6e6dd4a501,3,train
AQUA20,train,train,1273,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001273_4ef500420c9a.jpg,4ef500420c9a766d260a8710146205fd8ce2700a03eaa13df6f703ca38e9f16f,320,240,4ef500420c9a766d260a8710146205fd8ce2700a03eaa13df6f703ca38e9f16f,3,train
AQUA20,train,train,1347,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001347_06607a7aa147.jpg,06607a7aa14762097e6db061f6436f2a4a6bd2cd03ab59fc711e38f6dcd8ec06,320,240,06607a7aa14762097e6db061f6436f2a4a6bd2cd03ab59fc711e38f6dcd8ec06,6,train
AQUA20,train,train,1446,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001446_e1b544574a38.jpg,e1b544574a386887f8ed655641d2a03f6e231760984ec150c4ce87a3b15f3076,320,240,e1b544574a386887f8ed655641d2a03f6e231760984ec150c4ce87a3b15f3076,3,train
AQUA20,train,train,1628,2,diver,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/02_diver/train_001628_157c9f272348.jpg,157c9f272348eb0830204ea01fd452be58f6f48b49e125490dd1eba6ad57d5fc,320,240,157c9f272348eb0830204ea01fd452be58f6f48b49e125490dd1eba6ad57d5fc,2,train
AQUA20,train,train,1732,3,eel,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/03_eel/train_001732_46bf3b169acb.jpg,46bf3b169acb7573d963e277807ab29460b37d63e982a7da3bdc5559677fd584,256,256,46bf3b169acb7573d963e277807ab29460b37d63e982a7da3bdc5559677fd584,2,train
AQUA20,train,train,1779,3,eel,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/03_eel/train_001779_a17043942fce.jpg,a17043942fce6f9392c49f7373b45f21bdb074b08cc498c446673039066509b1,256,256,a17043942fce6f9392c49f7373b45f21bdb074b08cc498c446673039066509b1,3,train
AQUA20,train,train,1822,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_001822_89860d74d30a.jpg,89860d74d30a7e5bf3872a9985d29a1c93ef189b20331118f7a03e92ab2d68f6,320,240,89860d74d30a7e5bf3872a9985d29a1c93ef189b20331118f7a03e92ab2d68f6,2,train
AQUA20,train,train,1850,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_001850_2e1a2a67734e.jpg,2e1a2a67734e0c97730a3069d1b41185020cb9095a96855ef8fb66ae0a0a4c73,320,240,2e1a2a67734e0c97730a3069d1b41185020cb9095a96855ef8fb66ae0a0a4c73,3,train
AQUA20,train,train,1966,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_001966_6c827a627b9c.jpg,6c827a627b9ccfa7315bd4ad6d379bff20467f3d2123d36cc3f447a653c22df3,320,240,6c827a627b9ccfa7315bd4ad6d379bff20467f3d2123d36cc3f447a653c22df3,5,train
AQUA20,train,train,2144,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002144_80b4aa3604aa.jpg,80b4aa3604aaf8febee25369d7ec26a3c2b0a28073cb4833138ee25376f06e9f,256,256,80b4aa3604aaf8febee25369d7ec26a3c2b0a28073cb4833138ee25376f06e9f,3,train
AQUA20,train,train,2219,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002219_78dabff30bd2.jpg,78dabff30bd28cc22422a22d9bc10ef4224787cd4884f1d514929943dba1cc0c,256,256,78dabff30bd28cc22422a22d9bc10ef4224787cd4884f1d514929943dba1cc0c,2,train
AQUA20,train,train,2501,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002501_8b5809a35743.jpg,8b5809a357438820ae601c988d7b1133071be1c3d4581602ebb9fb2b4ce36e71,256,256,8b5809a357438820ae601c988d7b1133071be1c3d4581602ebb9fb2b4ce36e71,2,train
