annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split
9,7,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/7_9.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/7.png,0042406a3a7e851f770684c3f6ecca45ad0df0653c290ffb97dc18bfdea82571,f4cbd73665e5a9528a75b18df7577ed7dd37fce04e58af11821d5c4fccb3e397,7,2,train
408,97,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/97_408.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/97.png,c6ee03b067eaf27d9bb1bf3e521c34f3d66dec0b129b4114db3ed988540173cd,c1bc154edeba3c76b752b20c7f405614d98a1282c8e326bad6254ea23e9f46da,97,6,train
673,170,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_673.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,e72a3f2f4844bcf00ee889ad451c56a6c4051f99b2ba7478152a62a7ccffe218,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,2,train
738,191,34,Isidella tentaculum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/191_738.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/191.png,b23c0af03672dbd6985b250f7d2b9c37a6dec57fede785601a969f6da1a3a845,8633e2686c46cb5d386e7cbc1f304cc855aeef31eaaf83edd2798667e5bdeeba,191,4,train
1148,313,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/313_1148.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/313.png,0e6ac5b764bf0590090735f246a5cd1045bc1f50ca101a0f1aacd910da661bf9,46bec2574409b8b47f37e9d6f3b124e1a845753f370c90f91db386543cc03914,313,6,train
1211,328,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/328_1211.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/328.png,f9dcdcd13b4a05cca890e948d510536e10944c9ea2cf571748698c00a9bd529c,1c33ec864218fa76e32606389a2f62facf56fbe72b226c0492d30f0a35dd4171,328,6,train
1356,357,22,Farrea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/357_1356.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/357.png,2b4e27eaad9d7529419d155e67c8c15152c5b1b7f8d9a884029b7dad6518716e,0ceedef08a6bfd665059b1146b10e52c384466ac133645e20b8246e61d461c1d,357,4,train
1439,376,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/376_1439.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/376.png,17ef12d70819591d527e224da999b5fd346791ef9b8e4ae2e3820fd659f6e8d9,11c6e7167da6dc1d50d78629a7f1d2a6f5a6bc0c49a4b08136ebdfad420ca471,376,1,train
1498,390,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/390_1498.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/390.png,644293c1bb66e7d0cc0cff7cc8038115252e020630e6c038cae2fd086756e335,2d4d0ebf5e275fc81ebabf35638790bba423750c88992a91448f0834a41e4a3b,390,0,train
1588,408,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/408_1588.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/408.png,1c558d6c2253b73405bde65737f572850acdd529e0e34fd7230c0ae35bcba6ff,d025cae724a7fab6faabf5e4e16890753bc06c840788d1ff7aac74eb861b2bb6,408,0,train
2037,500,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/500_2037.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/500.png,d2ef219914a070fd33b905d740a900c515b5ad145d8f08598470ec2b49e95c78,e8feaad569951ae1e9f2837704273d658cf4e056b21e13b7e0551552975fc32c,500,0,train
2121,518,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/518_2121.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/518.png,d4ccf7c2e3353936d8035e61ebb78f16ad094c0eb38f620047db24ac6c4b420a,f1d7a0c3c0e0bdb70a53ffbfc9c89dc9b9194c58542dfaecf22466efe9e8f174,518,1,train
2604,642,33,Hormathiidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/642_2604.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/642.png,96f7d67173afcbf958b989eb4f4c2da223009827d2ca1928de42266fc3b2ae39,e0e9a1ad9f4230ec8084b5f6fa395f46cc016537c194ad62eecb55d7c9bdf6d1,642,4,train
