annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split
54,19,32,Holothuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/19_54.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/19.png,c2bfb43c4fc3ee545ad12b66804567942d1dfe5c601285fe1280740be794e600,4bc423f5065b3915845ff66c06624bb7222af270fb32a7c79c2e334309ce2c49,19,2,train
87,35,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/35_87.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/35.png,191e9c847759320914f91f6a87be2a043cdbd81842681bd741da7cfb9800d94d,767e0f0605aaafe4217ca66fabb23f326004293bc65d07d680666094a7a6bdbf,35,6,train
181,44,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/44_181.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/44.png,1e6f5e6d6d128cdd4ea0eedd9cb8b266a9a16c502034508c888636febad31e04,f33a2272ed008c869f3d4071de9b4cdebf5cb4d76566c897f05285859b3dceea,44,2,train
187,46,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/46_187.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/46.png,f1ba933b6e704256dabce4df77ef77d62aa5884b88290a511c52173017586274,0e3a77f5eb3817a78c45ab0d5e4837646cf9f5e4c09ce187b7fc2a7c92d81d5f,46,1,train
201,47,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/47_201.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/47.png,212830078cbee4d183ccbbefbca743932359910b2eb13f1d37c6886058d693bc,53d18f0cf3e87a07babe03da98314008345d82d1cf3702151cdbdfaf0a01f662,47,6,train
204,47,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/47_204.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/47.png,5a2d51cfaebff76bf43b7475a8d77de73950522a29499b9adcb9ce432380aba2,53d18f0cf3e87a07babe03da98314008345d82d1cf3702151cdbdfaf0a01f662,47,6,train
210,47,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/47_210.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/47.png,4340271cbcbdb72bd0c6cbd4bbc2317509756ae1b8c75f886e0244ce3b67d4df,53d18f0cf3e87a07babe03da98314008345d82d1cf3702151cdbdfaf0a01f662,47,6,train
218,48,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/48_218.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/48.png,bfcbb9523795b4122754347670825fbe75269bb6218479a68a0721bfddef69eb,2bbe46f45511b51ce47a921a457672c82b13bf7e7dd7573ec7ee2d8c577e423c,48,4,train
292,69,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/69_292.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/69.png,68ff6f370943afa516e70f171bcb60572181ff1d29f5448878ea21b2742b5979,a8b2cd98d2d4684768022b1a46ded939be456746f0d0275331acd5868851285f,69,0,train
305,69,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/69_305.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/69.png,69b68228c8a36b9b2b399a6df68bf53c5de020a30354678f620a571c345b966a,a8b2cd98d2d4684768022b1a46ded939be456746f0d0275331acd5868851285f,69,0,train
319,74,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/74_319.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/74.png,4cc954efee6f3340bac7f36c6fcb345e17cfb15d600ffd6382936e143ec7a6ff,332dcba6e4b7a7e0270eeed9d0b46c7d3b79a883f5422dc95550873eebe36bad,74,0,train
521,138,47,Octopus rubescens,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/138_521.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/138.png,aaee2c299df34fecf00934771c6b788be583436033fccb76e7d05b58656afa84,aee442916afa5501ab132dd95c5c7deddaa792b9ac408b7d93bb3748897ee57d,138,4,train
549,147,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_549.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,5254d530f8b1375b4c0f7b48c0a2117dfe8e0d30a50039f27132e7dceae77a54,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train
662,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_662.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,0f0526573dc761773cf089a9dfc747ca405a953f9ac921c76f58e7d57d8b9f92,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,2,train
673,170,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_673.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,e72a3f2f4844bcf00ee889ad451c56a6c4051f99b2ba7478152a62a7ccffe218,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,2,train
