annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split
196,46,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/46_196.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/46.png,e4ce062cde0a3448e55e4741823b68c96ee1976a7b34a4337d5c116f13b099f0,0e3a77f5eb3817a78c45ab0d5e4837646cf9f5e4c09ce187b7fc2a7c92d81d5f,46,1,train
238,57,54,Paragorgia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/57_238.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/57.png,3cc5a4f09fef1af2176bd7c14a3c11944f6476023ab16b64f83c86c820e854ef,3d58c61a77fa7a2e8dcc4f76a1058c65c229825850562702afa56f3e06402f2f,57,0,train
297,69,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/69_297.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/69.png,31d03eb7db7f3b28d6ccd8494adc251d13c105640a90153d23286e769ddbed99,a8b2cd98d2d4684768022b1a46ded939be456746f0d0275331acd5868851285f,69,0,train
475,122,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_475.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,78f35dfbdc0ec6ec7f987d466826923d20b542f3f8129eb84685a60659e635fa,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,4,train
532,140,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/140_532.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/140.png,95bfb290b00d97dc1d1e6a8dd0fc89bf0dc73688003ef45dac48a0bbeb27667c,cddbf46ed420b0e9c068ad46bfa34d87cdf1b15350a9bc5e7002b5c560956c91,140,4,train
923,255,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_923.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,19a0c28c80df95feae841e6ef8222cad217d88504e4574a34a67ea1af0b07538,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train
1021,276,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/276_1021.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/276.png,02aee0558affd6f11f2dc831ddc7a717559de52766267f9d39b59af564a465f0,2e1fc1797450c1f8c5e850c4256f32a663bc9f879d29a3010dedfd766452dc83,276,4,train
1119,306,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/306_1119.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/306.png,7cab57f205685f1d903c45a462df331665b440a4522aa2957343c937baa1e2af,4dea7c7cf13208c94911b18036fba962b67bf46e35ed9dc2c04d694df571bc2f,306,2,train
1380,365,4,Actinernus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/365_1380.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/365.png,ecb501c24259dc9089897624c24614ff087ba2802b5618e4797ddd559bb64446,c8603f8c556d6913bcfaa30ab32f5efe586ac2a497fe958380b31a2cb2750db3,365,1,train
1447,376,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/376_1447.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/376.png,feb2be049ffb257b3e31d670ebec634d77527d7412364ce068be357890a13a4f,11c6e7167da6dc1d50d78629a7f1d2a6f5a6bc0c49a4b08136ebdfad420ca471,376,1,train
1602,408,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/408_1602.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/408.png,5dc5ddd3e28eb173c7e40dd5afe60e7561e785fb2b1ebb0a6af77c201eeb199e,d025cae724a7fab6faabf5e4e16890753bc06c840788d1ff7aac74eb861b2bb6,408,0,train
1639,408,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/408_1639.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/408.png,338518175cc9bfe30f15d9a49222439982ebf3580a004f4ef436a67ef213502b,d025cae724a7fab6faabf5e4e16890753bc06c840788d1ff7aac74eb861b2bb6,408,0,train
1801,427,71,Sebastolobus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/427_1801.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/427.png,177bf86f0e370a6074ae97dc21e7473a4958d1bc57983903cb58408daba7937b,7e3f4c24f70f0a3b571b2a38a2ff75f938c251780c62f9d1b124a4a1742ce067,427,1,train
1803,427,29,Heteropolypus ritteri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/427_1803.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/427.png,7920b66094fb4fd93bc2b6b3d7727360edd91c8794b5abacdcd2bc9aab2a6291,7e3f4c24f70f0a3b571b2a38a2ff75f938c251780c62f9d1b124a4a1742ce067,427,1,train
1902,463,66,Scleractinia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/463_1902.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/463.png,15fd58236b861032f51bbbd719b4aa0ba70a67e50217757b98d7367d5f7148f2,a4ccda7116dc7eb3a5ca8a1eb3b19349f4c3b2522dbc815da4936857ed3f1f2b,463,4,train
2104,510,36,Isosicyonis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/510_2104.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/510.png,cf891c7309fd2bccc5bf162ec8b21de48d5315c170c9f73e206c36afeb0b731d,251d7be90fb58a049ad46ff1046e78d8354a5325ad3707403520675d9e9e6844,510,4,train
2121,518,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/518_2121.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/518.png,d4ccf7c2e3353936d8035e61ebb78f16ad094c0eb38f620047db24ac6c4b420a,f1d7a0c3c0e0bdb70a53ffbfc9c89dc9b9194c58542dfaecf22466efe9e8f174,518,1,train
2323,562,48,Ophiacanthidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/562_2323.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/562.png,f759ce14ac16d04005ff28533e4faa369d12b76a928951950f398c8a544be959,e6a45fd7e744891d70fb8f0601d3d18b19f558d5d12def6b2f989d7da766abd5,562,4,train
