annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split
44,15,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/15_44.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/15.png,2b98bbb10f1010106f6cba89a76f98769449d3e8230cfdac93cb72bbcfcfffe4,c837ec480911d974cb9f8374289c7656005c2a78be1935e7b1ec001ac7745319,15,4,train
67,26,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/26_67.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/26.png,b94bd7bb6225b08aaa2c051a2784d945c1470d0c63b2611237ecba8574f89b3c,6c45ab90ffdff553ccbab99da5466aaafa970ba631d6da85eb68812bb1f220ba,26,6,train
95,36,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/36_95.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/36.png,a68ea45b16aac4b251ec68106ff9d0ff089b489a76ba6b03fa89d81421797da4,b154bddc9f3453361ef39507592d3c891ed871c37a16e9ab04fd0ed05a0fa7be,36,6,train
179,43,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/43_179.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/43.png,aeecb08d6f4382b84dc28f4fe95723bd122075ec65a1e8fcf955352a5c3fb642,3de41178c6b14adfd10d0968b3c9c7deafaf9d63a96963d59a838301476bec93,43,2,train
203,47,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/47_203.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/47.png,827947fbbd637fe777212b0dd7ffcec4033f58b4e82e002399782b2026e67d8c,53d18f0cf3e87a07babe03da98314008345d82d1cf3702151cdbdfaf0a01f662,47,6,train
213,47,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/47_213.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/47.png,abae4a551d25cdad37d624025191e84ecf2d58ca40133c9c811f428cc129d9a2,53d18f0cf3e87a07babe03da98314008345d82d1cf3702151cdbdfaf0a01f662,47,6,train
244,61,29,Heteropolypus ritteri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/61_244.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/61.png,7eda6d2b88b57cacbd78d869e0724156b5c803312c39c726d81a85ddc9837f72,4df3dd2d6def1c2ca087ab3dbfec7a12f20cf391d93cf352007a0392264ec773,61,4,train
279,69,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/69_279.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/69.png,abdc89d9c34dfedb0b53aff993c20174340c145c4e8ead30a401842bd014a04c,a8b2cd98d2d4684768022b1a46ded939be456746f0d0275331acd5868851285f,69,0,train
281,69,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/69_281.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/69.png,6847a74cc38203aca557c9a722ac4b216a1b594d4afc84a459912bc397eab327,a8b2cd98d2d4684768022b1a46ded939be456746f0d0275331acd5868851285f,69,0,train
282,69,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/69_282.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/69.png,777c2446155e724075a1d238163f26d8c5ccac042633fd1d17dd511245444f11,a8b2cd98d2d4684768022b1a46ded939be456746f0d0275331acd5868851285f,69,0,train
