annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split
84,35,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/35_84.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/35.png,dac208d5453b14f19244b17426a822f6ff9228b0cf9515e366504f97e2daa9d6,767e0f0605aaafe4217ca66fabb23f326004293bc65d07d680666094a7a6bdbf,35,6,train
90,35,68,Scotoplanes globosa,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/35_90.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/35.png,e516cf286891b3444875a6a0548852fdd5290a4c40410f7389885fcf5c0c07c7,767e0f0605aaafe4217ca66fabb23f326004293bc65d07d680666094a7a6bdbf,35,6,train
108,39,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_108.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,ba068b439ec1c134f1385335ed5420c12f6132e0598f3db535f769a31b8217a3,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,2,train
113,39,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_113.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,aa9284de6bd93fbbc84cc2f901ed5e1f9ccca4d2c29f9abb082c68da0b9dbb14,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,2,train
171,42,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/42_171.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/42.png,f5b87f9517d94a02f304f73ce4b0d0c6448701f821d0383827b45e17e0728ee9,8efed53c7a1bbd0074da0f71b82f125524d20b5c28d56ef1bc95fd657057b965,42,4,train
205,47,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/47_205.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/47.png,dc53303a94fbf705a3ee6d68764ae6775a84624a470a166e6d2ed0c41e99c9b9,53d18f0cf3e87a07babe03da98314008345d82d1cf3702151cdbdfaf0a01f662,47,6,train
213,47,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/47_213.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/47.png,abae4a551d25cdad37d624025191e84ecf2d58ca40133c9c811f428cc129d9a2,53d18f0cf3e87a07babe03da98314008345d82d1cf3702151cdbdfaf0a01f662,47,6,train
222,52,75,Terebellidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/52_222.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/52.png,7f361daca8cab040134821f25ecd68d8fcd852c84048a64c2995ca479dbf116c,284eb51026e776a7aa7269158d9d92d44d77df87ee451829681881a8fe98fd03,52,6,train
231,55,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/55_231.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/55.png,9315b5bb836040bb7802ce94cb9bcb409fcd662de888609c313991feb91324a8,fe8d27482b1950341d4f1cfc5fa1f83f47038d3ba648ee62aa419a0e4e930ac1,55,6,train
255,63,30,Hexactinellida,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/63_255.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/63.png,8bad175b32406038dc152d6b78eccf769d520eaf6e6ec35c789496d81c454ab6,41254b0a8de4a5f59f661a069d829b734d18ee5199ac9cb52849d8c3f21004ce,63,4,train
