annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split
20,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_20.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,c9e54feaa41a21146f64291e278e68a9d7466566f6c82461e91146e3e947be2a,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,0,train
111,39,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_111.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,01714dafc3d411fabaf5c7aea00e85b6f41927aeca4640217e9106819894c2ac,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,2,train
276,69,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/69_276.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/69.png,d77cff44eccdd529ba212518ed9f95fcaeec108d22997b0ecb4d58f46bfbb322,a8b2cd98d2d4684768022b1a46ded939be456746f0d0275331acd5868851285f,69,0,train
560,147,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_560.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,bf2b41bdf70d3bb39034e16777174e1c6a84062e8af5cb197353f49289a51c76,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train
563,148,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/148_563.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/148.png,f39aae5dd127aff084cddef6802cc33d51279cfe7112e662948c895e4aea3cd4,b63d7bb26c93a3213edf385f113910890e18e2e9e9ad6d6754ff6bc161c9d016,148,1,train
582,156,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/156_582.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/156.png,e92975f7e0b0fac38639b78be3afc05c81173ec66a007efb53fccb3d48debd8b,ef0d5160a701043b2cfa9d483351b848cdec31948d54fe9b7fd4b315b958363e,156,6,train
627,166,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/166_627.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/166.png,4ee35af5e1ab25281eebff14915c74bb1d272b12ce563444f9576407fd4b3a05,a1ad7005ffea79a4f7a93ef167eb0ad42068c43c5bbb01370a98d8dfbe355309,166,1,train
661,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_661.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,ebb0ca8775fffcececdddc8ca36d090ebc2f2ee2ae403ccb551b9ded2bed229b,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,2,train
685,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_685.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,bd509bd61b8d92144682ec4f6b231c0f155022526e7c11033a6b4f5b9a86c9d7,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,2,train
751,193,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/193_751.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/193.png,262ef6a2ec8abefd5694c37d4502a3d3d3317d2a130af3b67980dced9a15c971,737dc29879839453ceca5b34dd50c6f936bc31fa468c00ec3f03c5f3895e4834,193,1,train
