annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split
13,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_13.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,30ea6722ba880e6b883583bcc731901502e8ff869f19a351b5552d7a03c6d6b0,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,0,train
15,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_15.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,499fe0c7c510cab15a9a50ed0000f19cfeb4ead5fee2148c189f7f3ca9c16481,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,0,train
19,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_19.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,7d7ab5e0515bcabadd8168b775344d7b99877c875abc582faf67beccfb0de928,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,0,train
20,9,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/9_20.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/9.png,c9e54feaa41a21146f64291e278e68a9d7466566f6c82461e91146e3e947be2a,a2de5c70535060eb66571b0723b8ac242dcf7d36f18210b988abe89476ad573c,9,0,train
46,15,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/15_46.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/15.png,c205fe3f64b100a0327ebdfee540eb2909e58df0d1d8e267472a0f825fb93cee,c837ec480911d974cb9f8374289c7656005c2a78be1935e7b1ec001ac7745319,15,4,train
85,35,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/35_85.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/35.png,1e6f127880d4b6d5ca4b33be602f09d0b708153ac9fe75053fbf756dddf3265b,767e0f0605aaafe4217ca66fabb23f326004293bc65d07d680666094a7a6bdbf,35,6,train
103,39,34,Isidella tentaculum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_103.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,0affa5456b74f24a8f748e70113489192b3d11fb25fe8b1fb022e96409125921,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,2,train
109,39,71,Sebastolobus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_109.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,a2f5c600acde9477e4dd57b8969d14f1f13aa8e364e9d0f6772be0e52ff15020,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,2,train
111,39,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_111.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,01714dafc3d411fabaf5c7aea00e85b6f41927aeca4640217e9106819894c2ac,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,2,train
116,39,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_116.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,c5d918bbfcfc11c938350da65a064add2d7297b42eb4863ad1d753bb4537cdd3,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,2,train
117,39,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_117.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,5833c4dab74537d053a4facdfcf6045dbd34ae00fa65100183bde01d02a85b42,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,2,train
119,39,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_119.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,8950d53ed1b6c089e2374e41ead0a5894d0f0b4571040d1dc1ca40beabcd0801,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,2,train
170,42,25,Gastropoda,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/42_170.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/42.png,77cf7ca14a16f3c53564ae0287f5baed1e3175789e47ddd437914f7b900328d1,8efed53c7a1bbd0074da0f71b82f125524d20b5c28d56ef1bc95fd657057b965,42,4,train
181,44,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/44_181.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/44.png,1e6f5e6d6d128cdd4ea0eedd9cb8b266a9a16c502034508c888636febad31e04,f33a2272ed008c869f3d4071de9b4cdebf5cb4d76566c897f05285859b3dceea,44,2,train
208,47,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/47_208.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/47.png,e5b41180306cca5bad11f7c96eb63171e1422b6c188d7643cbb617025f07ef37,53d18f0cf3e87a07babe03da98314008345d82d1cf3702151cdbdfaf0a01f662,47,6,train
222,52,75,Terebellidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/52_222.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/52.png,7f361daca8cab040134821f25ecd68d8fcd852c84048a64c2995ca479dbf116c,284eb51026e776a7aa7269158d9d92d44d77df87ee451829681881a8fe98fd03,52,6,train
223,52,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/52_223.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/52.png,78f53a9e5f902fccf7d4151489fc6c9b4bae8c102f597c251847122cdb6cd9be,284eb51026e776a7aa7269158d9d92d44d77df87ee451829681881a8fe98fd03,52,6,train
228,54,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/54_228.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/54.png,8e93721da7764fdbffabb0bf1bc8706038232882b66c41f98ea163b506c93b92,1b40b69caf7b4129b0433d701b783616421dc95f80472fb10413c193fbabbf6c,54,4,train
254,63,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/63_254.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/63.png,fa2366c19f963c0335569cec918e4c4b629b55b92c35f7a4f7c089df1dbb5cc8,41254b0a8de4a5f59f661a069d829b734d18ee5199ac9cb52849d8c3f21004ce,63,4,train
268,67,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/67_268.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/67.png,3a8be3b0e5a215aae1a4d3a650d0127536a7351e931df7498d5967d44b7f23c8,9f8a74715fd3b270a0478cd6f779493fa11d73d7517209e33019175e1adb1336,67,4,train
274,69,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/69_274.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/69.png,f819d7cbe7c033bfbac5756ebb9545164e327a556d706fea2c0f951920ac2a2b,a8b2cd98d2d4684768022b1a46ded939be456746f0d0275331acd5868851285f,69,0,train
276,69,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/69_276.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/69.png,d77cff44eccdd529ba212518ed9f95fcaeec108d22997b0ecb4d58f46bfbb322,a8b2cd98d2d4684768022b1a46ded939be456746f0d0275331acd5868851285f,69,0,train
308,70,33,Hormathiidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/70_308.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/70.png,2ed3cf4fc8c056a1b81b152d9133468c72f9e7bdca38e5ad94cad3fbdc43e9aa,0a1077b38efa05d10a6af97fda7f6e7932fad989b9bfea76ddac117dfc990fcb,70,4,train
320,74,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/74_320.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/74.png,7d4454b451a5d1021e2ea5966d2af1ff0e21970b28322d3ca200055ec873d06d,332dcba6e4b7a7e0270eeed9d0b46c7d3b79a883f5422dc95550873eebe36bad,74,0,train
321,75,34,Isidella tentaculum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/75_321.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/75.png,65ccdfd4827e84b1cc8f23eb5819c1b32e67b77bacde2182914206030b3e062b,ea60f62b86734b3585bca46d57bbea431a1b768c4818c090c426ef7dacd643f3,75,6,train
333,82,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/82_333.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/82.png,e51b88b2a6155769ec23dc75b8ea6ec3a313c933fab61bdef11fe4ac82f91778,07435bcfd9718e7c956ccba2a1ef7a182d395a3647cd3560d0bec81e81e09d44,82,4,train
469,119,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/119_469.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/119.png,ad83765b8425c556a668b6ea2ba8ebc1529bf1dbd998c3042a324d9349657888,73b113852c892211b7707dee20d15f67db61ad360d73096a158a05add5ad1ee2,119,1,train
485,122,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_485.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,7155dce58bf9bff0df110bdd97c379da2b47ae20911e81bf3891e51b36be3a42,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,4,train
490,125,53,Pannychia moseleyi,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/125_490.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/125.png,ffa5648d93a78d3d461eefa1b095d02b59d11277896c898c3011a36f49aec708,a4d38e2768f7d3e99e3f1dafd9595ed7da4600eaf92ab37d3984be761e9f8969,125,1,train
557,147,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_557.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,f4b2aef94a89d660240c4cf2b874ea80288fc604f98933792eaad81d774606a0,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train
560,147,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_560.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,bf2b41bdf70d3bb39034e16777174e1c6a84062e8af5cb197353f49289a51c76,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train
563,148,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/148_563.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/148.png,f39aae5dd127aff084cddef6802cc33d51279cfe7112e662948c895e4aea3cd4,b63d7bb26c93a3213edf385f113910890e18e2e9e9ad6d6754ff6bc161c9d016,148,1,train
582,156,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/156_582.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/156.png,e92975f7e0b0fac38639b78be3afc05c81173ec66a007efb53fccb3d48debd8b,ef0d5160a701043b2cfa9d483351b848cdec31948d54fe9b7fd4b315b958363e,156,6,train
611,162,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/162_611.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/162.png,b5fd35cc012268187b86c07278e54a53f7f0e8b88f82444b4b007278081aafdb,ff02a802e7cf19baf9daecb21fbd384b8fedbdeb39108572b9a6e0327420048e,162,1,train
615,163,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/163_615.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/163.png,2fe31d82debc25895216bbf1fcba1cf05dc75e28c31e5e9eb4f1e93eb75c3cad,1613328d06d654bd12682f435e9282ed29ff77b797cc708784b424694404e584,163,1,train
627,166,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/166_627.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/166.png,4ee35af5e1ab25281eebff14915c74bb1d272b12ce563444f9576407fd4b3a05,a1ad7005ffea79a4f7a93ef167eb0ad42068c43c5bbb01370a98d8dfbe355309,166,1,train
628,166,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/166_628.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/166.png,7b6dc4390c9ee4d0017aa5176c4d3a8e93714f8080daad5136d9059fa0b1414a,a1ad7005ffea79a4f7a93ef167eb0ad42068c43c5bbb01370a98d8dfbe355309,166,1,train
633,167,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/167_633.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/167.png,98be84bd17b331b7055355d16429baf090dac8841537f7ff0a3c622a853ef344,c1d6271a0bca45e3c02ec28f5168e2ff31ad434af763487e4d6bf099bccb3520,167,4,train
634,167,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/167_634.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/167.png,a555f711f554c6221167af1550f05562a255ea195a7ff6bae85e4929f8aff77e,c1d6271a0bca45e3c02ec28f5168e2ff31ad434af763487e4d6bf099bccb3520,167,4,train
651,168,32,Holothuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/168_651.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/168.png,f22eafb301ea50dd2ee777807d3b4a88f7d79670d31bd4eddf5b4b0c9ed5f364,0d6d5b1b6a9e0f17e12e631f1f2eb0185130d722acc70c3bcd74d0c3924e6e96,168,4,train
661,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_661.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,ebb0ca8775fffcececdddc8ca36d090ebc2f2ee2ae403ccb551b9ded2bed229b,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,2,train
663,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_663.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,b6cb1e0103bf4609882dc797c0947179eaccb06ae5d393928d9a9cc40f3c28d6,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,2,train
667,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_667.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,a01871b0cb0bca13800ddfcfc08dd0aa267eec7da29b88b02f487807795b8fd2,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,2,train
685,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_685.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,bd509bd61b8d92144682ec4f6b231c0f155022526e7c11033a6b4f5b9a86c9d7,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,2,train
688,172,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/172_688.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/172.png,b385ea75ffcfd3eccc6215ccc81d8606f572d4c880653740fc34bcb637ae678b,1ebba6e4cb7ea77df0742c34b514e57bb289dd3715b01007be6ce0d915fc95f9,172,2,train
704,178,51,Pandalus amplus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/178_704.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/178.png,e8e8d16828e37cff22fff8c6622cefa5aaf7b929f6e564a3e15184cc44ca2f41,8fef80e8d3b4081e0ec29b4fbe88813a8c4a23ed857d414f0773608d4be089ba,178,6,train
751,193,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/193_751.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/193.png,262ef6a2ec8abefd5694c37d4502a3d3d3317d2a130af3b67980dced9a15c971,737dc29879839453ceca5b34dd50c6f936bc31fa468c00ec3f03c5f3895e4834,193,1,train
760,193,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/193_760.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/193.png,f60f4d088c3d3371c0804a7b42aa20ff1fc861e69bf52e0c4da63d17a2b66f09,737dc29879839453ceca5b34dd50c6f936bc31fa468c00ec3f03c5f3895e4834,193,1,train
796,213,38,Liponema brevicorne,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/213_796.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/213.png,244cdcfec7ee2cb1d9078349ef4e9a41904ef7d016e84d58137b4d6de55345b2,6fabc479ee79909ba6380edc6b753444459c9c8927e57e94c9e269df5c21a884,213,6,train
798,215,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/215_798.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/215.png,6d4df361d275d1b4b825ed64b906438d4ab596d9aa6d789846ede13e820874ca,776bf0aecdf9e122f17dfe3daf92d191974173e884400de55c3e2cfdc1e8beed,215,0,train
801,218,31,Hippasteria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/218_801.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/218.png,7b32e26cbea9e4bc1ecbc0cea96cb45d9422e045d1ae8fa7a358a478cbc8765a,ae048785e3e00fd71ddf7dd4989af8c52ebb4db088c7119c1956685c477f9760,218,4,train
802,219,31,Hippasteria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/219_802.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/219.png,e3da4b0249cd0d0e814b5dc4c04e11e2609db51a8b5d96ec6a43648b75e1a256,be493b37a3a9f86ab6e15a5f970dffd481561e1c70e890c39d7ef0235be38705,219,6,train
815,226,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/226_815.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/226.png,300be776d1ad275d777041ac62810982f29d1b5e2d4c5ef88ca18f38416508f7,6d0e7e82fa146ef2ba5be25b97b26be7497e29de7c1136c329dd4ae00ef28e64,226,1,train
816,226,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/226_816.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/226.png,ef02bfbb53be8ba3fc4f8d505a920723deb379d5fdce63a09be8bba2eb603637,6d0e7e82fa146ef2ba5be25b97b26be7497e29de7c1136c329dd4ae00ef28e64,226,1,train
826,226,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/226_826.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/226.png,63701e4b9d948d336ea73ac76cdafe828f666f8c121a9d2101f130575e2b3aff,6d0e7e82fa146ef2ba5be25b97b26be7497e29de7c1136c329dd4ae00ef28e64,226,1,train
842,229,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/229_842.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/229.png,6f988333d2164db1fb2f484a1ec205b38c2a1aff871e92740344e2a830ac25d5,c561badb7dcc5cc41dc4ebb12c4d99d32f1c56072d7ca80049a9713a3dab7f5a,229,1,train
850,231,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/231_850.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/231.png,c6a747e85d1e16bfe45049024048d62e3d7f517c22fb60d841a80dbaba29c6c1,4c9b1f5b8d3fe7856cd5f9c9db28092406ddf6096030a98db24fe73a79b1cd58,231,2,train
